carat,depth,table,x,y,z,cut_code,color_code,clarity_code,price
0.91,59.8,58.0,6.3,6.29,3.77,3,3,1,2813
0.84,63.4,55.0,6.0,5.95,3.79,2,5,2,2813
0.91,64.3,58.0,6.09,6.05,3.9,1,1,3,2813
0.76,62.2,59.0,5.86,5.81,3.63,3,5,2,2814
0.76,61.7,57.0,5.88,5.85,3.62,4,5,2,2814
0.75,61.1,59.0,5.86,5.83,3.57,3,5,2,2814
0.55,61.5,56.0,5.23,5.27,3.23,2,6,6,2815
0.76,58.5,62.0,5.93,6.01,3.49,2,4,1,2815
0.74,61.7,58.0,5.79,5.81,3.58,3,3,4,2815
0.7,60.4,56.0,5.75,5.81,3.49,4,2,2,2815
0.7,61.4,56.0,5.7,5.76,3.52,4,2,2,2815
0.7,61.5,55.0,5.73,5.79,3.54,4,2,2,2815
0.7,61.4,56.0,5.72,5.77,3.53,4,2,2,2815
0.9,65.0,56.0,6.08,6.04,3.94,0,0,3,2815
0.95,56.0,60.0,6.62,6.53,3.68,0,4,1,2815
0.89,60.2,59.0,6.26,6.23,3.76,3,2,1,2815
0.72,58.3,58.0,5.99,5.92,3.47,3,5,3,2815
0.96,53.1,63.0,6.73,6.65,3.55,0,5,1,2815
1.02,60.3,58.0,6.55,6.5,3.94,3,3,0,2815
0.78,61.4,56.0,5.91,5.95,3.64,2,1,5,2816
0.61,60.1,57.0,5.52,5.54,3.32,4,3,5,2816
0.71,63.4,55.0,5.61,5.69,3.58,1,6,4,2816
0.78,61.5,59.0,5.96,5.88,3.64,3,4,2,2816
0.87,62.7,56.0,6.16,6.13,3.85,4,2,1,2816
0.83,62.5,55.0,6.04,6.0,3.76,4,2,2,2816
0.71,61.3,56.0,5.78,5.73,3.53,3,5,2,2817
0.71,60.2,56.0,5.84,5.89,3.53,4,1,5,2817
0.71,62.7,57.0,5.66,5.64,3.54,4,5,3,2817
0.71,62.3,58.0,5.69,5.65,3.53,3,5,3,2817
0.63,61.5,56.0,5.48,5.52,3.38,4,4,5,2817
0.71,59.2,59.0,5.86,5.83,3.46,3,5,2,2817
0.71,61.8,59.0,5.75,5.7,3.54,3,5,2,2817
0.71,61.3,55.0,5.77,5.72,3.52,4,5,2,2817
0.71,61.4,58.0,5.77,5.73,3.53,3,5,2,2817
0.9,62.8,55.0,6.2,6.16,3.88,4,0,3,2817
0.71,62.8,64.0,5.6,5.54,3.5,1,5,2,2817
0.7,62.4,61.0,5.66,5.63,3.52,3,5,3,2818
0.7,59.3,60.0,5.78,5.73,3.41,3,5,3,2818
0.7,63.0,60.0,5.64,5.6,3.54,3,5,3,2818
1.0,61.3,60.0,6.43,6.39,3.93,3,2,0,2818
0.86,59.3,62.0,6.36,6.22,3.73,3,4,1,2818
0.8,61.0,57.0,6.07,6.0,3.68,4,2,2,2818
0.7,62.9,57.0,5.66,5.61,3.54,4,5,4,2818
0.7,59.6,57.0,5.91,5.83,3.5,3,5,4,2818
0.7,61.8,60.0,5.69,5.64,3.5,3,4,3,2818
0.7,62.7,57.0,5.68,5.64,3.55,3,5,4,2818
1.0,65.3,62.0,6.34,6.12,4.08,0,2,1,2818
0.72,63.8,58.0,5.64,5.68,3.61,2,3,4,2819
0.72,62.3,56.0,5.73,5.77,3.58,4,2,4,2819
0.7,59.7,63.0,5.76,5.79,3.45,1,4,4,2819
0.86,64.3,60.0,5.97,5.95,3.83,1,4,1,2819
0.71,62.9,58.0,5.66,5.69,3.57,4,3,4,2820
0.75,62.0,57.0,5.8,5.78,3.59,4,5,2,2821
0.73,61.6,59.0,5.77,5.73,3.54,3,5,3,2821
0.53,61.9,55.0,5.2,5.21,3.22,4,5,6,2821
0.73,61.3,58.0,5.83,5.76,3.55,3,5,2,2821
0.73,63.6,57.0,5.72,5.7,3.63,1,5,2,2821
0.73,59.6,61.0,5.92,5.85,3.51,3,5,2,2821
0.73,62.2,59.0,5.77,5.68,3.56,3,5,2,2821
0.73,61.7,55.0,5.84,5.82,3.6,3,6,2,2821
0.73,63.2,58.0,5.76,5.7,3.62,2,5,2,2821
0.7,60.8,60.0,5.74,5.71,3.48,3,5,4,2822
0.72,60.3,59.0,5.84,5.8,3.51,3,5,3,2822
0.72,60.9,60.0,5.8,5.76,3.52,3,5,3,2822
0.72,62.4,59.0,5.77,5.7,3.58,3,5,3,2822
0.7,60.2,60.0,5.73,5.7,3.44,3,5,3,2822
0.6,62.0,55.0,5.37,5.4,3.34,4,4,5,2822
0.74,60.8,57.0,5.85,5.89,3.57,4,1,6,2822
0.73,62.1,55.0,5.75,5.78,3.58,4,4,2,2822
0.71,62.7,60.0,5.71,5.67,3.57,3,6,2,2822
0.71,61.3,58.0,5.75,5.73,3.52,3,6,2,2822
0.7,60.2,60.0,5.82,5.75,3.48,3,6,2,2822
0.7,60.7,56.0,5.75,5.72,3.48,4,6,2,2822
0.9,64.0,61.0,6.04,6.03,3.86,1,0,3,2822
0.71,60.2,56.0,5.86,5.83,3.52,4,6,2,2822
0.7,61.5,59.0,5.73,5.68,3.51,3,5,3,2822
0.7,62.6,56.0,5.71,5.66,3.56,3,5,3,2822
0.7,59.7,58.0,5.82,5.77,3.46,4,6,2,2822
0.7,61.4,64.0,5.71,5.66,3.49,1,5,2,2822
0.7,62.5,57.0,5.62,5.59,3.51,4,6,2,2822
0.7,61.8,56.0,5.73,5.63,3.51,4,6,2,2822
0.7,60.7,62.0,5.72,5.68,3.46,3,5,3,2822
0.7,60.6,58.0,5.8,5.72,3.49,3,4,3,2822
0.7,61.4,54.0,5.75,5.71,3.52,4,6,2,2822
0.79,62.8,59.0,5.86,5.9,3.69,2,6,1,2823
0.9,63.8,57.0,6.06,6.13,3.89,1,1,2,2823
0.71,62.3,58.0,5.71,5.66,3.54,3,5,3,2823
0.61,61.3,54.0,5.51,5.59,3.4,4,5,5,2823
0.9,65.8,54.0,6.05,5.98,3.96,0,2,1,2823
0.71,60.5,56.0,5.77,5.73,3.47,4,5,2,2823
0.71,61.2,59.0,5.74,5.69,3.5,3,6,3,2824
0.77,62.1,57.0,5.84,5.86,3.63,4,1,5,2824
0.74,63.1,58.0,5.73,5.75,3.62,1,5,4,2824
0.82,62.4,54.0,6.02,5.97,3.74,4,4,1,2824
0.82,60.8,60.0,6.05,6.03,3.67,3,5,1,2824
0.71,62.2,59.0,5.73,5.66,3.54,3,3,4,2825
0.83,60.0,59.0,6.08,6.05,3.64,3,2,2,2825
0.73,62.0,57.0,5.75,5.8,3.58,2,3,4,2825
0.83,62.5,59.0,6.02,5.95,3.74,3,2,2,2825
1.17,60.2,61.0,6.9,6.83,4.13,3,0,0,2825
0.91,61.3,67.0,6.24,6.19,3.81,0,2,1,2825
0.73,62.6,60.0,5.75,5.68,3.58,3,5,4,2826
0.7,57.2,59.0,5.94,5.88,3.38,1,5,4,2826
0.9,62.2,59.0,6.11,6.07,3.79,3,1,1,2826
0.7,62.2,58.0,5.66,5.6,3.5,3,5,4,2826
0.7,63.3,56.0,5.6,5.58,3.54,2,6,3,2826
0.7,59.4,61.0,5.78,5.74,3.42,3,5,4,2826
0.9,63.5,56.0,6.17,6.07,3.88,2,1,1,2826
0.78,60.8,60.0,5.97,5.94,3.62,3,4,2,2826
0.96,60.7,55.0,6.41,6.37,3.88,4,4,0,2826
0.7,62.3,59.0,5.67,5.7,3.54,2,6,2,2827
0.72,64.0,54.0,5.68,5.7,3.64,1,6,3,2827
0.79,62.6,58.0,5.96,5.9,3.71,3,2,5,2827
0.7,61.6,57.0,5.69,5.74,3.52,4,2,6,2827
0.7,62.3,55.0,5.66,5.7,3.54,4,2,6,2827
0.7,60.6,57.0,5.74,5.77,3.49,4,6,1,2828
1.01,61.6,61.0,6.39,6.31,3.91,3,2,1,2828
0.72,62.2,58.0,5.75,5.7,3.56,3,4,4,2829
0.8,63.7,54.0,5.91,5.87,3.75,1,5,1,2829
0.59,62.0,56.0,5.36,5.38,3.33,4,5,6,2829
0.72,61.7,57.0,5.77,5.74,3.55,4,4,4,2829
0.75,61.9,57.0,5.88,5.82,3.62,3,5,1,2829
0.8,60.2,57.0,6.05,6.01,3.63,3,5,1,2829
0.71,62.7,59.0,5.65,5.7,3.56,2,5,3,2830
0.77,61.7,56.0,5.84,5.89,3.62,2,2,2,2830
0.97,60.7,56.0,6.41,6.43,3.9,4,4,0,2830
0.53,60.9,57.0,5.23,5.29,3.19,4,4,6,2830
0.53,61.8,57.0,5.16,5.19,3.2,4,4,6,2830
0.8,62.1,54.4,5.94,5.99,3.7,4,1,3,2830
0.9,60.6,62.0,6.21,6.13,3.74,3,3,2,2830
0.76,60.8,60.0,5.89,5.98,3.61,2,5,1,2831
0.72,62.3,57.0,5.7,5.76,3.57,4,5,2,2831
0.75,61.4,57.0,5.82,5.87,3.59,4,5,2,2831
0.72,62.1,58.0,5.73,5.76,3.57,3,5,2,2831
0.79,61.8,56.0,5.93,5.91,3.66,4,3,2,2831
0.72,62.5,58.0,5.71,5.75,3.58,2,4,3,2832
0.91,62.8,61.0,6.15,6.18,3.87,2,1,1,2832
0.71,62.1,57.0,5.75,5.65,3.54,3,3,5,2832
0.81,63.0,60.0,5.87,5.81,3.68,3,3,2,2832
0.82,62.5,57.0,5.91,5.97,3.71,4,2,2,2832
0.71,62.2,58.0,5.72,5.66,3.54,3,4,4,2832
0.9,64.3,63.0,6.05,6.01,3.88,1,0,2,2832
0.8,62.0,58.0,5.86,5.95,3.66,2,1,3,2833
0.56,61.0,59.0,5.28,5.34,3.24,2,5,7,2833
0.7,59.6,61.0,5.77,5.8,3.45,2,6,3,2833
0.7,61.0,57.0,5.74,5.76,3.51,4,6,3,2833
0.61,61.7,55.0,5.45,5.48,3.37,4,4,5,2833
0.85,62.5,57.0,6.02,6.07,3.78,4,2,1,2833
0.7,60.7,57.0,5.73,5.75,3.49,4,4,2,2833
0.8,62.2,56.0,5.94,5.87,3.67,4,3,3,2834
0.8,62.8,57.0,5.91,5.87,3.7,4,2,3,2834
0.51,59.9,58.0,5.16,5.19,3.1,2,6,6,2834
0.53,61.4,57.0,5.2,5.23,3.2,4,4,6,2834
0.78,61.8,55.0,5.92,5.95,3.67,4,1,3,2834
0.9,63.4,54.0,6.17,6.14,3.9,2,0,2,2834
0.9,65.3,59.0,6.07,6.0,3.94,0,3,1,2834
0.77,60.7,55.0,6.01,5.95,3.63,4,5,1,2834
0.73,61.2,56.0,5.89,5.81,3.58,4,4,4,2835
0.63,61.9,57.0,5.47,5.51,3.4,4,4,5,2835
0.7,61.5,54.0,5.7,5.75,3.52,4,5,3,2835
0.72,62.8,57.0,5.71,5.73,3.59,4,5,3,2835
0.72,61.0,57.0,5.78,5.8,3.53,4,5,2,2835
0.75,59.6,59.0,6.04,5.94,3.57,3,4,3,2835
0.82,60.7,56.0,6.04,6.06,3.67,2,2,2,2836
0.71,62.8,60.0,5.6,5.65,3.53,1,5,3,2836
0.7,62.6,59.0,5.69,5.66,3.55,3,5,4,2837
0.7,61.8,56.0,5.74,5.69,3.53,4,5,4,2837
0.71,59.8,53.0,5.86,5.82,3.49,4,4,2,2838
0.76,60.9,55.0,5.92,5.94,3.61,2,2,2,2838
0.82,64.9,58.0,5.83,5.79,3.77,0,4,2,2838
0.72,58.8,60.0,5.91,5.89,3.47,3,4,4,2838
0.7,62.3,58.0,5.72,5.64,3.54,3,4,3,2838
0.7,61.7,58.0,5.69,5.63,3.49,3,4,3,2838
0.7,62.6,55.0,5.73,5.64,3.56,3,3,4,2838
0.7,59.4,61.0,5.83,5.79,3.45,3,4,3,2838
0.7,63.5,59.0,5.53,5.49,3.5,2,5,2,2838
0.7,60.9,61.0,5.71,5.66,3.46,3,4,3,2838
0.7,59.5,58.0,5.85,5.75,3.45,3,4,3,2838
0.7,63.0,60.0,5.64,5.57,3.53,3,3,4,2838
0.74,60.0,57.0,5.85,5.89,3.52,2,5,2,2839
0.71,61.5,57.0,5.74,5.71,3.52,4,4,4,2839
0.7,61.6,54.0,5.75,5.72,3.53,4,4,4,2839
0.71,62.1,55.0,5.82,5.68,3.57,4,4,4,2839
0.71,59.1,61.0,5.84,5.81,3.44,3,4,4,2839
0.71,59.0,60.0,5.82,5.8,3.43,3,4,4,2839
0.71,60.5,58.0,5.75,5.72,3.47,3,4,4,2839
0.7,62.4,53.0,5.73,5.71,3.57,4,4,4,2839
0.73,61.8,54.0,5.8,5.82,3.59,4,3,3,2839
0.7,62.1,54.0,5.69,5.72,3.54,4,5,3,2839
0.7,61.3,57.0,5.71,5.74,3.51,4,3,4,2839
0.71,60.3,58.0,5.82,5.78,3.5,3,3,5,2839
0.71,59.2,58.0,5.87,5.82,3.46,3,4,4,2839
0.79,59.3,62.0,6.09,6.01,3.59,3,3,3,2839
0.71,62.7,59.0,5.7,5.62,3.55,3,4,4,2839
0.77,61.0,60.0,5.9,5.87,3.59,2,2,4,2840
0.75,59.8,56.0,5.85,5.92,3.52,2,4,1,2840
0.7,61.0,56.0,5.75,5.8,3.52,4,4,2,2840
0.71,59.3,56.0,5.88,5.82,3.47,3,4,3,2840
0.92,61.9,56.0,6.27,6.2,3.86,4,6,1,2840
0.83,61.4,59.0,6.08,6.04,3.72,3,4,1,2840
0.7,59.2,60.0,5.87,5.78,3.45,3,2,6,2840
0.73,60.3,59.0,5.9,5.87,3.55,3,4,3,2841
0.71,63.4,55.0,5.69,5.61,3.58,2,6,4,2841
0.73,63.9,57.0,5.66,5.71,3.63,2,6,2,2841
0.82,61.7,53.0,6.0,6.12,3.74,4,4,1,2841
0.82,62.3,56.0,5.96,6.02,3.73,4,4,1,2841
0.82,59.7,57.0,6.12,6.14,3.66,2,4,1,2841
0.52,61.2,56.0,5.19,5.21,3.18,4,4,6,2841
1.0,58.9,60.0,6.6,6.55,3.87,3,4,0,2841
0.95,66.7,56.0,6.16,6.03,4.06,0,3,2,2841
0.73,61.4,57.0,5.76,5.8,3.55,4,6,2,2841
0.73,59.9,59.0,5.87,5.77,3.5,3,4,3,2841
0.73,61.4,58.0,5.82,5.77,3.56,3,3,4,2841
0.8,62.6,54.0,5.92,5.96,3.72,4,1,4,2842
0.7,58.7,61.0,5.8,5.72,3.38,3,4,3,2842
0.7,60.2,62.0,5.71,5.75,3.45,2,5,3,2843
0.7,62.7,58.0,5.65,5.67,3.55,2,5,3,2843
0.71,59.4,58.0,5.76,5.82,3.44,2,5,3,2843
0.81,63.2,58.0,5.91,5.92,3.74,2,4,1,2843
0.71,61.5,58.0,5.73,5.79,3.54,2,6,2,2843
0.73,61.3,57.0,5.81,5.84,3.57,4,3,5,2843
0.73,61.8,59.0,5.73,5.79,3.56,2,4,4,2843
0.72,62.0,57.0,5.71,5.74,3.55,4,5,3,2843
0.81,62.1,57.0,5.91,5.95,3.68,4,4,1,2843
0.71,60.7,57.0,5.81,5.78,3.52,4,3,5,2843
0.73,57.7,61.0,5.92,5.96,3.43,2,5,2,2844
0.7,62.0,59.0,5.65,5.68,3.51,2,5,4,2844
1.01,61.5,57.0,6.45,6.46,3.97,4,1,0,2844
1.01,63.1,57.0,6.35,6.39,4.02,1,1,0,2844
0.79,62.5,57.0,5.91,5.93,3.7,4,2,3,2844
0.7,61.8,59.0,5.65,5.68,3.5,2,5,3,2845
0.7,58.9,60.0,5.83,5.85,3.44,2,5,3,2845
0.8,63.4,60.0,5.92,5.82,3.72,1,2,3,2845
1.27,59.3,61.0,7.12,7.05,4.2,3,2,1,2845
0.79,61.5,56.0,5.96,5.91,3.65,4,6,2,2846
0.72,60.2,59.0,5.79,5.84,3.5,2,4,4,2846
0.73,61.6,56.0,5.79,5.84,3.58,4,2,5,2846
1.01,65.4,59.0,6.3,6.26,4.11,0,2,1,2846
1.01,64.2,61.0,6.25,6.18,3.99,1,2,0,2846
0.73,59.1,59.0,5.92,5.95,3.51,4,5,2,2846
0.7,61.6,57.0,5.71,5.76,3.53,4,5,2,2846
0.7,59.1,61.0,5.76,5.84,3.43,1,4,3,2846
0.77,62.9,59.0,5.84,5.79,3.66,3,5,2,2846
0.77,61.3,60.0,5.91,5.81,3.59,3,3,3,2846
0.77,61.4,58.0,5.94,5.89,3.63,3,3,4,2846
0.84,61.2,57.0,6.1,6.12,3.74,2,2,2,2847
0.72,60.3,57.0,5.83,5.85,3.52,4,5,2,2847
0.76,61.1,59.0,5.93,5.88,3.61,3,6,2,2847
0.7,62.9,59.0,5.61,5.68,3.55,2,3,5,2848
0.54,61.5,55.0,5.25,5.29,3.24,4,6,5,2848
0.75,64.6,57.0,5.74,5.72,3.7,0,6,1,2848
0.79,64.1,54.0,5.86,5.84,3.75,1,5,2,2849
0.74,63.1,58.0,5.75,5.73,3.62,2,5,4,2849
0.7,61.0,60.0,5.74,5.77,3.51,2,5,3,2850
0.7,60.8,59.0,5.69,5.79,3.49,4,4,3,2850
0.75,61.5,56.0,5.83,5.87,3.6,4,0,2,2850
1.2,63.1,60.0,6.75,6.67,4.23,2,2,0,2850
0.8,63.4,57.0,5.89,5.82,3.71,2,4,2,2851
0.66,62.1,56.0,5.54,5.57,3.45,4,6,4,2851
0.87,61.0,63.0,6.22,6.07,3.75,2,4,1,2851
0.86,62.7,59.0,6.04,5.98,3.77,3,2,2,2851
0.74,61.0,57.0,5.85,5.81,3.56,4,4,2,2851
0.58,60.6,59.0,5.37,5.43,3.27,2,5,7,2852
0.78,61.5,57.0,5.88,5.92,3.63,4,1,4,2852
0.74,61.3,55.0,5.85,5.86,3.59,4,3,2,2852
0.73,62.7,55.0,5.7,5.79,3.6,4,5,2,2852
0.91,63.5,57.0,6.12,6.07,3.87,2,1,2,2852
0.71,62.6,58.0,5.67,5.7,3.56,3,4,3,2853
0.71,63.5,55.0,5.64,5.66,3.59,1,3,4,2853
0.79,62.8,57.0,5.9,5.85,3.69,4,6,1,2853
0.79,60.0,60.0,6.07,6.03,3.63,3,6,1,2853
0.71,62.7,58.0,5.73,5.66,3.57,3,5,2,2853
0.82,61.9,58.0,5.99,5.97,3.7,3,1,4,2853
0.78,61.9,57.1,5.87,5.95,3.66,2,2,4,2854
0.7,62.4,56.0,5.64,5.7,3.54,2,5,4,2854
1.12,59.1,61.0,6.78,6.75,4.0,3,2,0,2854
0.73,62.0,57.0,5.86,5.76,3.6,3,5,3,2854
0.91,64.4,62.0,6.06,6.03,3.89,0,0,3,2854
0.91,65.4,60.0,6.04,6.0,3.94,0,0,3,2854
0.91,64.2,58.0,6.12,6.09,3.92,1,0,3,2854
0.91,65.8,58.0,6.04,6.01,3.96,0,2,2,2854
0.7,58.4,59.0,5.91,5.83,3.43,3,5,4,2854
0.68,61.7,57.0,5.67,5.64,3.49,3,4,5,2854
0.73,62.5,57.0,5.7,5.75,3.58,2,4,3,2855
1.03,63.6,57.0,6.38,6.29,4.03,1,0,2,2855
0.74,62.4,57.0,5.8,5.74,3.6,3,6,3,2855
0.98,53.3,67.0,6.82,6.74,3.61,0,5,1,2855
1.02,53.0,63.0,6.84,6.77,3.66,0,1,2,2856
1.0,67.8,61.0,5.96,5.9,4.02,0,3,1,2856
1.02,61.6,55.0,6.49,6.43,3.98,4,2,1,2856
0.6,60.8,57.0,5.44,5.49,3.32,4,4,5,2856
0.8,61.6,56.0,5.97,6.01,3.69,4,3,1,2856
0.97,60.7,56.0,6.43,6.41,3.9,4,4,0,2856
1.0,67.9,62.0,6.19,6.03,4.15,0,1,2,2856
0.26,62.3,57.0,4.05,4.08,2.53,4,5,4,556
0.26,62.1,56.0,4.09,4.12,2.55,4,5,4,556
0.36,61.9,55.0,4.57,4.59,2.83,4,2,2,556
0.34,57.5,61.0,4.6,4.66,2.66,1,3,3,556
0.34,63.3,57.0,4.44,4.47,2.82,1,5,2,556
0.34,63.5,55.0,4.44,4.47,2.83,1,5,2,556
0.34,63.4,55.0,4.44,4.46,2.82,1,5,2,556
0.34,59.6,62.0,4.54,4.56,2.71,2,3,3,556
0.34,62.2,54.0,4.47,4.5,2.79,4,5,2,556
0.32,64.1,54.0,4.34,4.37,2.79,1,5,3,556
0.31,61.6,55.0,4.36,4.41,2.7,4,1,6,557
0.31,61.3,56.0,4.36,4.38,2.68,4,1,6,557
0.31,62.3,54.0,4.37,4.4,2.73,4,1,6,557
0.31,62.0,54.0,4.37,4.4,2.72,4,1,6,557
0.31,62.7,53.0,4.33,4.35,2.72,4,1,6,557
0.31,62.2,53.0,4.36,4.38,2.72,4,1,6,557
0.31,62.2,53.6,4.32,4.35,2.7,4,3,3,557
0.31,61.6,54.8,4.35,4.37,2.69,4,2,4,557
0.31,61.8,54.2,4.33,4.37,2.69,4,2,4,557
0.33,59.4,59.0,4.52,4.5,2.68,3,3,1,557
0.33,62.3,58.0,4.43,4.4,2.75,3,4,1,557
0.33,62.6,58.0,4.42,4.4,2.76,3,3,1,557
0.33,61.9,56.0,4.45,4.41,2.74,4,3,1,557
0.33,63.0,58.0,4.42,4.4,2.78,3,4,1,557
0.33,62.8,58.0,4.41,4.38,2.76,3,0,4,557
0.33,61.5,61.0,4.46,4.39,2.72,3,0,4,557
0.33,62.1,55.0,4.44,4.41,2.75,4,0,4,557
0.33,63.0,57.0,4.39,4.37,2.76,4,1,2,557
0.33,63.6,53.0,4.43,4.4,2.81,1,1,2,557
0.33,60.4,59.0,4.54,4.5,2.73,3,1,2,557
1.0,66.1,56.0,6.21,5.97,4.04,0,2,1,2856
0.77,60.8,59.0,5.92,5.86,3.58,3,4,2,2856
0.77,61.0,58.0,5.94,5.9,3.61,3,4,2,2856
0.7,60.1,63.0,5.68,5.71,3.42,1,5,5,2857
0.9,63.1,58.0,6.08,6.02,3.82,2,3,1,2857
0.72,62.3,57.0,5.76,5.7,3.57,4,5,2,2857
0.9,61.9,59.0,6.2,6.14,3.82,3,1,3,2857
0.72,62.1,58.0,5.76,5.73,3.57,3,5,2,2857
0.7,62.1,56.0,5.63,5.71,3.52,4,3,5,2858
0.81,61.3,57.0,6.02,6.05,3.7,2,4,2,2858
0.81,61.7,57.0,6.0,6.05,3.72,2,4,2,2858
0.71,61.0,60.0,5.76,5.69,3.49,3,5,3,2858
0.7,61.4,59.0,5.73,5.7,3.51,3,5,3,2858
0.71,61.5,60.0,5.76,5.68,3.52,3,5,3,2858
0.71,63.5,59.0,5.68,5.59,3.58,2,5,3,2858
0.92,62.9,58.0,6.22,6.18,3.9,3,0,2,2858
0.76,62.7,54.0,5.88,5.83,3.67,4,5,2,2858
0.73,61.5,56.0,5.84,5.8,3.58,4,6,2,2858
0.71,60.4,62.0,5.74,5.72,3.46,3,6,3,2858
0.7,63.6,62.0,5.61,5.58,3.56,1,5,5,2858
0.9,64.5,56.0,6.06,6.0,3.89,0,3,1,2858
0.71,56.9,65.0,5.89,5.84,3.34,0,6,3,2858
0.7,61.0,57.0,5.76,5.74,3.51,4,6,3,2859
0.7,62.4,56.0,5.72,5.66,3.55,3,6,3,2859
0.77,60.9,60.0,5.91,5.88,3.59,3,4,4,2859
0.71,61.5,56.0,5.74,5.78,3.54,4,3,4,2859
0.7,59.6,61.0,5.8,5.77,3.45,3,6,3,2859
0.75,55.8,70.0,6.09,5.98,3.37,0,4,4,2859
0.83,59.2,60.0,6.17,6.12,3.64,3,5,1,2859
0.71,61.3,61.0,5.68,5.73,3.5,2,4,3,2860
0.9,63.6,58.0,6.07,6.1,3.87,2,0,1,2860
0.6,61.9,54.9,5.41,5.44,3.35,4,5,5,2860
0.71,62.9,57.0,5.66,5.6,3.54,3,6,4,2860
0.53,61.4,57.0,5.23,5.2,3.2,4,4,6,2860
0.71,60.7,58.0,5.95,5.78,3.56,3,6,2,2861
0.62,61.6,56.0,5.45,5.48,3.37,4,3,5,2861
0.62,61.6,56.0,5.48,5.51,3.38,4,3,5,2861
0.9,63.0,58.0,6.09,6.01,3.81,3,1,2,2861
0.62,60.1,61.0,5.53,5.56,3.33,0,4,7,2861
0.82,61.7,59.0,6.01,5.98,3.7,3,5,1,2861
0.66,61.0,58.0,5.67,5.57,3.43,3,6,4,2861
0.7,62.5,55.0,5.67,5.72,3.56,2,6,2,2862
0.8,62.6,58.0,5.9,5.92,3.7,2,4,2,2862
0.8,62.5,59.0,5.88,5.92,3.69,2,6,1,2862
0.79,62.3,54.0,5.97,5.91,3.7,3,4,2,2862
0.71,63.2,60.0,5.65,5.61,3.56,2,4,6,2862
0.7,61.1,57.0,5.71,5.74,3.5,4,2,3,2862
0.7,58.7,63.0,5.73,5.69,3.35,2,5,3,2862
0.79,60.0,60.0,6.07,5.99,3.64,3,2,4,2862
0.7,59.5,59.0,5.82,5.77,3.45,3,5,3,2862
1.22,60.9,57.0,6.93,6.88,4.21,3,5,0,2862
1.01,67.6,57.0,6.21,6.11,4.18,0,5,1,2862
0.73,62.5,61.0,5.78,5.64,3.59,3,5,3,2862
0.91,64.3,58.0,6.05,6.09,3.9,1,1,3,2863
0.71,60.8,56.0,5.8,5.77,3.52,4,6,2,2863
0.83,62.3,58.0,6.01,5.97,3.73,3,3,2,2863
0.84,62.3,59.0,6.06,6.01,3.76,3,4,1,2863
0.71,61.0,61.0,5.82,5.75,3.53,3,6,2,2863
0.71,59.7,59.0,5.82,5.8,3.47,3,6,2,2863
0.71,61.7,56.0,5.8,5.68,3.54,3,6,2,2863
0.71,61.7,57.0,5.75,5.7,3.53,4,6,2,2863
0.71,61.4,58.0,5.79,5.75,3.54,3,6,2,2863
0.71,60.6,58.0,5.79,5.77,3.5,3,6,2,2863
0.91,59.5,62.0,6.4,6.18,3.74,3,0,2,2863
0.9,59.8,62.0,6.24,6.21,3.72,3,0,3,2863
0.71,61.5,62.0,5.74,5.68,3.51,3,2,5,2863
0.71,59.1,61.0,5.84,5.8,3.44,3,5,2,2863
0.72,59.5,57.0,5.91,5.86,3.5,4,4,3,2863
0.72,60.9,60.0,5.78,5.74,3.51,3,5,2,2863
0.71,61.0,55.0,5.79,5.75,3.52,4,5,3,2863
0.81,60.3,57.0,6.07,6.04,3.65,4,5,1,2864
0.83,61.6,58.0,6.05,6.07,3.73,2,1,3,2865
0.73,60.8,55.0,5.87,5.81,3.55,3,6,2,2865
0.56,62.0,56.0,5.25,5.3,3.27,2,6,6,2866
0.56,61.8,55.0,5.27,5.31,3.27,2,6,6,2866
0.71,62.2,55.0,5.74,5.7,3.56,4,5,4,2866
0.7,62.3,58.0,5.66,5.7,3.54,4,2,6,2866
0.96,61.3,58.0,6.39,6.3,3.89,3,1,2,2866
0.71,62.9,57.0,5.67,5.69,3.57,2,2,6,2867
0.7,62.4,57.0,5.68,5.61,3.52,4,6,3,2867
0.71,60.4,57.0,5.78,5.81,3.5,4,2,6,2867
0.8,61.2,53.0,6.05,5.98,3.68,3,2,3,2867
0.95,58.4,57.0,6.49,6.41,3.77,3,4,1,2867
0.82,62.3,56.0,5.99,5.95,3.72,4,4,1,2867
0.52,61.2,56.0,5.21,5.19,3.18,4,4,6,2867
0.82,61.7,53.0,6.12,6.0,3.74,4,4,1,2867
0.82,62.3,56.0,6.02,5.96,3.73,4,4,1,2867
0.82,59.7,57.0,6.14,6.12,3.66,3,4,1,2867
0.8,61.3,57.0,5.96,5.91,3.64,4,3,2,2867
0.96,68.2,61.0,6.07,5.88,4.1,0,4,1,2867
0.72,62.4,55.0,5.72,5.75,3.58,4,1,4,2868
0.62,60.5,57.0,5.52,5.56,3.35,4,3,7,2868
0.79,61.0,58.0,5.96,5.9,3.62,3,5,1,2868
0.75,63.1,56.0,5.78,5.7,3.62,2,5,2,2868
1.08,61.9,60.0,6.55,6.48,4.03,3,6,0,2869
0.72,60.8,55.0,5.77,5.84,3.53,4,5,2,2869
0.62,61.8,56.0,5.43,5.47,3.37,4,3,7,2869
0.73,61.3,57.0,5.84,5.81,3.57,4,3,5,2869
0.72,60.9,57.0,5.79,5.77,3.52,4,2,5,2869
0.52,61.8,60.0,5.16,5.13,3.18,3,4,5,2870
